14784,19736,14837,17474,45011,69265,17978,33979,8353,100532,49161,2702,105673,16283,21482,15266,12940,84458,10270,58504,532,46327,53258,94657,77988,20845,2539,39864,4941,93774,66305,29472,97830,13026,54667,82596,48018,26550,40138,38709,10284,12851,55937,22093,46191,33960,32588,43675,99589,3972,96867
14795,17155,38119,9468,14416,29429,36031,55277,74606,60280,58840,6206,17379,81221,12087,35254,84004,44878,39584,17528,113005,108100,115280,116763,74482,14162,79890,71435,17720,82507,45832,54782,20277,19860,5419,95818,1887,51069,69369,105741,49631,49639,104189,111462,114461,7511,9736,16753,20311,35754,51320
14796,43188,8124,52286,56133,18947,11808,82227,6882,39635,2234,114787,70830,69305,54640,24216,92414,84100,4034,62800,1074,77450,54715,105500,47195,89932,25551,65004,10504,30754,40966,89664,8219,11518,19852,116286,93321,116063,101743,19240,48896,60755,28921,3403,10039,50874,2543,80534,84662,89777,94644
14806,106856,35963,19508,28694,80532,28107,15556,50151,42083,3975,13120,4830,97301,95020,65178,103364,110073,153,110407,35299,86850,53066,69329,54186,109237,86755,52668,47453,56894,48717,47004,99283,65491,36434,109107,108183,60103,111884,55277,90250,66007,38799,54670,57009,60639,73669,74696,21065,81707,28223
14807,30091,60397,65724,91653,67649,25699,96442,87675,14142,17128,2843,59374,93360,41122,52483,54250,68236,107661,89270,26543,54336,6873,49707,16208,103042,102970,74586,34361,6954,112422,12855,115289,85590,30943,37195,59949,97674,94279,69291,38182,41393,107894,103264,91815,82867,72565,51984,48944,16041,4656
14817,90580,32233,16413,46291,2589,89784,25312,55854,21652,18934,76436,35029,40037,64999,96143,110314,21308,109733,28989,2310,76334,5968,4850,48594,36668,41227,110266,26747,66399,86582,133,9913,7877,88844,43230,10106,29921,35243,37502,94355,26111,42661,110448,9911,39486,44509,110264,20618,88495,11017
14818,73495,110172,91495,108363,90095,6441,109077,75830,103204,38288,86734,63101,34401,16805,69717,102768,69892,89864,87574,49110,86322,36160,74954,63934,63792,78129,103872,90773,95630,63011,38891,112070,73239,36071,80230,68704,90006,105378,82042,81326,13779,27817,51446,37316,43001,68793,112606,92530,56178,57089
14829,96845,84719,97591,94416,47301,98934,63606,98950,113975,96839,96842,110435,98930,74340,48340,78873,48809,47929,93188,99779,106722,64240,98961,109845,95069,18540,59432,93184,96232,96731,92733,55882,115723,95077,95053,95806,108150,81805,96854,93864,101211,100179,49028,105212,84717,103210,110790,66292,70791,98931
14839,43797,82490,58694,86551,32324,27348,96442,104624,111842,32601,68986,24080,37357,22823,43431,110089,111323,87826,67125,106956,64267,88452,110318,22419,94186,58442,43885,63007,110172,89864,54174,87016,68054,53845,3294,83575,51182,103204,77757,39212,86372,92168,104338,69398,78407,113442,111496,110056,109410,97576
14840,96845,16875,103507,106802,95069,2308,103780,73473,87534,101303,94394,95799,87660,94416,94953,95052,83866,100552,101449,89021,16686,92531,99330,50583,58783,96839,100868,67241,97591,59432,96603,88612,108150,64859,83107,93185,47301,68132,84719,112846,85777,92659,95712,83096,73317,93121,27010,25113,38659,48405
14862,103687,15836,62564,60616,85091,84121,76720,60890,70697,44604,62715,74885,44128,74382,89767,94697,74351,95294,45830,96376,90179,27859,26018,20662,101983,89762,50975,32254,41234,10307,75867,63218,56264,53620,48319,47592,42876,39789,12769,43243,4324,94486,86883,84517,80151,46359,50439,46583,74050,75464
14872,109011,107015,104916,30942,61094,108481,102420,103487,107017,20350,107029,60612,60655,104378,107011,114416,4855,21603,10941,56232,45369,114319,52379,56991,45031,44998,41488,22837,41104,62270,15576,32021,38250,80243,89644,91233,100242,40372,109293,113215,76330,40575,110409,14435,112804,6367,35988,108473,113069,47021
14873,80692,30525,96186,26677,86683,11652,2650,48201,6840,81950,29310,76342,77198,39172,36146,7480,40688,34255,3805,37446,24830,106256,11639,89212,78323,9325,32896,7766,14605,14739,88543,51308,1798,53699,68918,79617,94458,35862,42300,16287,14713,12297,76441,103357,94342,59407,81897,2429,63620,86590
14883,30771,54984,60840,23673,95155,35701,6387,50256,52165,7045,4834,96338,79269,100916,101316,63593,114322,24014,8200,24418,26508,77063,30515,27871,2647,62359,104947,52970,18926,38861,13451,57081,93292,25478,104802,48440,46428,102949,17948,8552,18107,25923,33974,73787,101790,62398,870,107356,44545,58182
14894,69789,22947,59742,80130,47384,39916,102117,99249,72878,62238,84815,111094,109646,102531,109693,60130,46322,41472,89671,104317,83784,29053,67472,16829,25832,90604,75519,57594,97797,39331,64835,101772,97197,62261,29494,107212,19921,101660,100732,75607,39966,38934,15303,8458,32060,19338,43474,81207,71327,64708
14895,85103,35631,84153,40598,85185,36960,84375,96644,92086,14863,29180,22327,23382,35189,18,78787,113104,38867,95113,21853,113075,39494,60700,414,13074,13055,76912,35575,10826,22552,17572,51532,47216,88596,92116,88911,99419,53547,87750,5749,76110,8448,72300,71901,71374,92225,12999,63720,92813,41947
14906,116973,70757,74220,83389,26032,14512,86958,70871,58875,49137,9279,69717,78659,106657,35152,74192,96931,29114,74171,105794,80619,72087,15948,31489,74009,67742,19259,64107,31915,36517,29438,2575,6593,102603,89017,48791,13808,9707,14633,28223,36194,2204,50428,6882,39324,39222,77999,1882,60915,89553
14916,45609,1780,13525,27646,90853,71600,46425,24734,35435,73760,73608,49544,20852,19948,17454,8531,33129,22851,17187,49126,52572,74100,4658,18558,28612,45514,8216,96823,80223,44212,37470,15754,28591,29188,30633,43515,51184,66534,93739,24634,198,659,17704,79677,93547,112367,113492,56651,58355,93245
14928,13157,52431,102673,44712,11489,47397,75979,8026,33524,377,93167,43925,32304,15927,84646,24582,9325,12558,71485,70153,60792,26382,6060,77604,497,70711,72489,64334,6489,22131,62712,7091,13052,19716,63613,6173,11937,23397,71715,74080,80725,30088,20528,12833,96151,98487,331,42059,86554,79303
14938,28156,59773,37564,68448,37502,21129,12399,43707,105045,39451,16850,48482,86438,73485,114676,67570,77551,22453,96185,18034,69919,94388,94085,94913,57296,59232,69723,80482,90500,68450,50118,997,77060,35055,1895,23675,68748,18139,78831,85264,79805,110430,87404,82085,55495,47432,54085,67989,65097,92547
14939,45178,90517,14658,111806,96182,110383,92681,46313,94070,45576,46605,24358,71674,76104,24941,102475,19267,90523,94067,53107,81326,87089,110384,111809,56159,92884,6582,21873,110782,69187,33824,56773,91649,113601,92536,56153,93850,51481,57766,66647,95129,105510,113180,14888,39999,97494,106830,101486,106949,90519
14949,100804,19630,12422,86792,49193,74530,21767,35917,32545,42274,53657,90522,103164,108596,68745,4473,65822,48442,43472,40544,35387,90331,28444,110756,68753,112323,65830,106792,49943,105567,4277,65825,2139,65986,86879,94070,25110,95452,47555,42849,26653,13441,31328,53190,110608,21472,10716,18979,66357,113775
14950,69147,32617,22915,8817,7555,826,26348,93787,82918,225,47850,62212,38354,106962,97693,44277,54253,114065,10943,77997,87923,83765,12033,37690,11665,29030,26412,89256,86641,86161,67021,37641,5529,5081,98218,96982,89888,107703,82868,85258,38979,44039,30616,35642,96831,88731,83396,91843,94647,93825
14960,15134,38421,107481,20384,84028,32416,16324,40811,8495,2913,15084,100330,5084,111689,23505,102385,1063,104090,99678,108041,99884,16873,20766,75633,82367,55313,21148,68611,54234,76791,26070,33993,35917,59652,111338,102619,30956,62707,16799,57029,51630,102382,87568,111864,30772,105193,33184,11229,99087,98831
14961,81023,26440,16752,34879,53508,74428,99919,36995,82479,63019,41131,9406,43669,76233,78393,5593,100644,79974,77662,84311,80816,70136,114416,31729,16653,75196,88273,81419,94458,100113,6799,113789,25324,86869,17226,26655,40953,79253,72377,24517,51320,113786,37023,88580,59722,86966,96775,68818,43152,102308
14972,95055,97018,103797,99641,108723,101103,65299,74666,56847,29773,37940,917,23581,23471,110475,96174,60314,32075,29182,24137,18517,90494,11752,5226,78992,107953,96755,49195,89721,60340,52764,36848,66080,34458,95680,98101,58361,61296,15597,89944,45248,23245,75773,79702,71289,57589,73369,72879,63902,104173
14982,15616,41367,2714,98002,37014,64690,107994,33205,74844,83612,101098,80634,63006,83685,79395,58233,16753,29138,95035,77728,21282,100767,108634,61518,92058,104393,95051,98834,101591,111496,75087,56883,25036,29975,25310,16673,1076,105088,101788,117039,102591,62410,37650,31717,73288,61119,38135,23765,58295,21438
14993,111153,65298,111792,114168,93643,35201,72951,25362,74604,42913,92110,22430,37713,8837,89892,66213,94574,29789,114157,97810,58705,104593,33792,23810,105735,36473,37659,47383,51746,99530,107727,25015,114666,69887,80267,79427,1208,35716,95682,106177,57784,100708,48217,19820,53802,73483,96892,108910,82632,92069
15005,28045,110633,67064,100395,40893,2085,5036,83000,53982,21813,6979,10236,39097,28705,9957,9894,43407,23206,109022,103141,63952,58504,66676,69488,78265,506,56455,13119,8959,76778,15904,7539,9435,20542,47661,103296,105386,5516,3534,77394,100510,63475,51936,21850,23585,82908,17792,6297,72853,108892
15015,101312,11866,62878,55556,59458,41036,46309,80362,21233,50383,80755,104051,38496,50225,15774,56623,86681,91721,41167,104988,45114,63789,7412,34492,65514,31939,64177,489,55620,44512,58024,93487,104470,21934,43092,44230,46492,84876,16647,5539,105390,44214,66690,33439,42690,47384,97656,106964,83161,54674
15048,13471,1249,21629,20606,1161,24470,58027,14865,10510,10333,94133,41316,39848,105647,76507,112618,57476,108832,68083,45362,70743,15265,80461,82268,56715,42798,26986,26011,52270,50172,90818,83890,85506,72577,6247,47788,85913,9896,52509,13133,69958,28202,9778,16400,27240,23424,22105,18315,87479,80040
15049,68180,274,49126,116498,11059,68815,41074,5559,66084,83978,43123,12137,73834,11037,3476,18937,12322,53869,91867,28363,54143,4356,5349,29947,9056,79367,76475,84860,18534,27897,111941,2317,106831,93572,84428,74913,9110,61848,32284,65521,76261,34943,73309,2235,41340,98018,82726,48954,68800,101030
15059,77050,88371,100858,69079,111520,66703,50614,78998,100713,75439,73899,68656,76806,88385,94186,50958,51804,79700,77393,76210,89888,70414,54975,110515,77723,51321,69613,66868,113593,100563,88880,88297,51182,84922,45009,85197,66841,68080,80523,63511,93698,114125,92116,92168,102842,106843,105917,68072,99108,69602
15070,94593,59154,25204,36293,33539,56417,41279,1677,4591,30321,90391,85028,95968,99344,32285,66685,69494,73592,79871,55564,20339,72715,110173,110264,16017,79748,88362,91886,100504,81130,99236,12705,28745,67971,83,21394,96800,51009,82163,67514,80432,73206,89679,13817,9886,20116,101024,19161,29309,45900
15093,73551,73633,69935,107530,68097,13345,63932,73576,54884,73699,25627,71482,59014,57471,80203,36077,62852,103424,10578,103995,71483,19271,27014,52139,42501,71202,84915,89068,90917,27675,110083,113758,82352,44843,98079,13823,26340,60895,96697,66657,95538,84978,12651,1940,71863,103673,103062,59355,58667,70078
15103,53066,3544,14675,29915,6239,2489,74890,97620,98059,106028,23286,22825,18709,10468,41226,30262,98034,34369,72330,79861,13763,82118,56876,53932,78650,110901,79083,20735,66673,38387,13241,111268,101392,105473,26528,51004,57782,63072,70790,75031,39929,41097,5069,20285,40697,42874,58789,90711,32395,7320
15104,24388,99754,26130,79852,63168,82366,31451,82501,18000,76702,13854,12511,83895,29894,49436,36028,47056,30076,1077,101852,68672,16961,56996,77458,38750,75511,14576,45880,46567,18994,42906,17591,87691,65908,50961,77970,19651,3572,51269,2354,38819,36847,47356,11819,14680,51927,84475,12981,4710,96177
15114,37538,67179,12953,8015,61399,32137,76529,55827,61976,66775,111596,111313,53762,113841,99855,54860,39998,64137,59603,18757,28224,54190,67225,52305,54566,82096,73558,29997,76072,98696,105794,11543,15738,70880,84967,18209,51759,51052,4618,91696,88018,45774,63041,98804,53568,46778,47059,72398,99246,96521
15115,16488,64508,54800,5104,92180,20668,47251,39721,86447,8169,5123,7201,52188,79334,102800,16024,4734,107410,43739,49213,32812,45361,82949,35822,21943,64651,68054,10554,80610,17213,107389,68275,9760,50342,55440,107596,8885,39186,10083,40138,20664,44897,291,53214,15754,4270,12541,74103,20461,58181
15125,15683,93914,91566,21090,71172,58452,50707,9963,78287,96494,83455,100906,97797,76255,57644,48420,63498,2808,56320,85870,109598,34253,106452,76617,69561,102180,106059,44721,9987,43701,34459,88615,72729,104259,76392,99931,39144,2679,36401,15887,69659,18709,55275,105012,76771,87351,22623,11707,80140,67100
15126,28578,88437,90202,41740,16879,107172,85607,42103,50549,83616,32462,47557,50447,65423,31570,64035,116756,29747,84595,25852,80446,67732,12280,91248,74840,91805,4247,1948,69269,14359,23482,21463,20139,51195,97396,82714,14565,92873,109887,48168,21935,81933,1888,111807,71177,73122,79499,68844,34782,108259
15136,75562,2562,86585,21193,85027,99479,51699,88289,61839,68154,92145,99833,84780,36859,49780,101842,39986,85277,8238,111392,94138,20671,75215,39099,86918,55034,85864,94699,79921,22733,76390,81328,93166,83020,70728,53724,47495,26029,37823,38784,50444,108061,67948,67035,10243,109964,59456,61370,40837,5413
15147,36174,55646,93521,61143,21882,109967,73902,61471,53014,52268,49467,36672,30985,115908,72436,6443,69652,73160,63644,10147,73831,1036,71181,8502,79837,20462,26508,109772,41160,75195,31008,57085,2725,94281,16018,6387,29984,18701,75436,105128,29987,87641,43167,16141,47442,80975,4550,2808,46342,19986
15159,91756,84885,54921,78467,60025,106292,101097,78800,95409,4579,87208,31371,95350,25079,15687,84984,75696,74208,63060,75466,102531,73984,83133,3887,23779,52243,58028,105043,72270,22223,34056,37863,68724,64742,104193,78999,13438,85274,23145,109665,106847,79896,108916,85250,99826,53554,85096,57362,104246,29859
15180,61065,92156,15406,21198,58725,66829,17414,115087,116483,115348,116484,68396,77936,110119,87716,76334,98002,76212,30931,97559,115655,6806,115058,114378,8924,24008,26259,61731,81676,101428,46530,23924,89781,39222,39599,105301,25147,24092,115340,1498,67107,97565,105357,89375,20462,8493,81230,1989,90379,1483
15191,103612,93304,59650,100239,93639,100042,75365,37775,8291,32683,31570,44530,10306,72165,36152,51939,71628,35419,112070,42348,64586,21440,95536,21398,48537,110264,107526,76840,88371,37316,109106,10122,49264,66490,13472,94909,65068,102742,33076,97008,86239,70414,45993,74191,88971,99928,109293,62939,80324,43331
15192,52028,31658,53680,98509,76050,99048,10118,50507,91505,3317,73228,70929,102316,10053,15493,23002,24601,73169,91427,75864,98895,16203,98282,106690,23298,58221,40852,33784,10270,54319,31164,95639,39931,88468,16107,141,80830,11736,57551,9660,95990,102640,93226,81992,18193,73836,53900,32419,85260,12815
15202,16378,35255,101767,41421,36355,49873,107574,45139,88877,55562,79241,92495,20662,9267,13094,84090,84112,50951,105063,77798,25914,41595,75261,75005,60365,11778,69775,53506,60741,103481,4399,22321,26972,73639,53330,75598,74986,68846,67393,15568,20995,59939,89064,24307,63560,17499,106907,113880,97323,21438
15213,18478,42826,64868,64337,37317,59616,67013,96962,19781,103298,38202,51857,23095,96799,110266,57443,64063,82282,26016,75224,23498,82334,15310,90370,111754,110173,89482,51640,99991,90015,22623,110162,55476,9987,80220,60137,88877,13199,36486,42361,76718,56953,8461,113097,15263,63097,54800,55400,17035,68679
15225,53587,60286,85069,12225,58141,63184,34018,20357,37493,100262,98420,12095,103991,97361,29977,56347,22508,12412,70181,21423,75040,78698,91790,74934,97422,20978,12018,56731,57019,69713,42706,79702,10889,32394,107215,106355,49691,15521,668,28926,39868,45814,68591,61824,9562,33864,60137,64569,15191,108227
15236,2167,850,51640,8643,42441,43777,75636,37516,49444,7670,4985,71208,28644,77844,6647,1054,70594,36920,15857,32713,32393,9192,73064,22255,30330,78508,18091,1624,94708,86450,55811,63390,44981,20949,25324,13913,19682,93658,97702,33500,25435,16359,66,109604,79736,65435,56542,66242,91830,3715
15247,25795,20361,7770,12829,86632,101205,85773,26525,11719,93190,514,91015,87509,57736,10829,90324,13345,11913,17293,7877,7264,22851,67690,33074,3350,659,21002,10122,102843,88211,75801,31570,7512,91553,43253,5132,4358,67097,10534,85509,10201,23309,28207,37574,13273,62626,50105,92956,54961,52020
15257,84962,105955,88501,107010,61725,104960,65572,925,105300,75733,2524,57011,79122,41708,104432,102807,93204,68724,53585,40374,16803,58823,77624,103950,81319,3154,61385,11968,80681,53926,95183,53484,46536,17833,52842,99220,11614,14305,82146,105070,45611,45031,76534,106555,35622,76840,78194,79314,98426,96921
15258,42705,62084,30765,17813,18015,33066,11764,80259,87197,2028,48103,2961,86782,13876,46313,51282,27964,42318,8839,1333,46676,48245,27567,78334,21078,77276,36623,66353,63848,7389,2673,11834,72440,5866,74080,71715,23397,11937,6173,10393,24048,60577,52032,3045,13301,8844,17620,76744,57804,41467
15268,35597,6029,93379,50753,5933,107138,50858,34092,111007,29977,42859,34900,67814,113101,81727,110199,45483,92886,112196,2094,22778,98672,904,112894,46406,104248,24605,114139,46108,24749,12673,116587,17057,106862,49485,24192,106582,82207,53854,43117,94797,62867,19678,17857,52009,63812,346,5572,10972,115225
15269,11268,42827,17220,96800,937,21253,63968,78654,92844,24862,16558,4313,89725,21548,76369,13345,31844,22595,30558,40207,85954,78625,12183,17884,24607,87507,92236,107360,39766,32116,27669,52192,59120,112414,4574,14296,61713,12397,1014,59941,2659,95928,69250,71972,94544,46937,95749,91886,83965,74694
15290,113235,113264,111795,87230,110381,108242,108237,107668,35688,70554,25049,87159,88806,87244,77028,75227,59046,105602,60904,95071,47349,112001,10984,32690,90292,14353,88866,110377,108172,95244,69707,7905,17884,33789,86654,95206,27998,31240,40118,12096,60516,86270,76776,108059,66386,61289,72039,108192,3596,86076
15302,72905,91100,100803,69312,31365,83093,100702,17520,54142,16022,43054,51925,82084,18848,99500,62656,86433,38015,114864,29365,64633,57758,30587,59221,86797,17551,53725,73539,62233,102431,24022,20370,30415,38627,2347,62905,43675,36176,19659,16446,63018,6065,51356,65632,72734,73720,42452,104652,41616,28162
15313,55046,40582,23526,30958,30463,28079,10700,100130,69919,13798,49243,23964,17383,110244,91529,1882,57733,87480,92721,31563,57932,39506,49398,102482,9958,42759,4165,6045,110878,48077,58786,77966,85893,55882,70474,42010,86062,97030,8476,63843,35731,101046,85734,97668,2199,13121,59032,44440,16308,3051
15323,93854,90441,49059,93849,79736,68450,67566,66624,52405,92546,17052,83555,105971,91484,91479,49444,92531,71223,107578,91486,68753,10580,88141,76843,81407,91030,19272,23683,83656,86366,91771,93842,34161,66628,32907,23165,64241,67862,72135,19365,51052,95052,65206,92541,102006,107048,113841,84386,87530,61916
15335,98716,83673,9419,28339,43901,81336,32066,66566,104152,88013,36617,16501,77872,15484,1807,45209,97693,2408,64235,88768,73219,60251,109125,44987,53101,34677,88498,340,31389,48657,41347,32661,56556,8313,31537,106603,5081,5529,21879,37641,86161,86641,89256,105133,109996,2754,94054,83758,60982,43788
15346,96158,29058,65068,3232,42562,54173,50191,85801,983,14079,14593,38666,25577,86897,9052,16900,63180,30923,8925,45239,13969,35760,62921,91949,7524,79627,73642,5567,87755,28441,78668,87426,18915,88011,75263,92131,24064,19247,85002,103301,47652,64072,98502,89739,29886,94189,8186,29285,51997,56181
15357,67899,64417,71401,24347,69767,57964,3784,98873,78087,63450,76596,28651,32169,32190,53580,41115,33107,78243,77482,63812,60065,57361,37427,14427,78471,60638,41027,48300,37940,52077,48390,15142,43890,62528,88567,31214,37241,105018,50352,3014,36293,84284,13808,23759,41188,23830,30417,62743,70263,85571
15368,398,57849,79706,2097,83707,21627,9942,96397,9110,82949,66488,51058,39559,25234,19468,28254,3138,4897,5532,66033,79677,49041,32588,3841,42744,14425,98765,27567,59481,70158,93798,108845,7091,37405,76647,82887,30867,68269,114330,75200,52997,4395,5216,15921,45848,17880,99225,46504,38340,60065
15378,94395,13242,17788,4730,53311,115010,83814,10378,112058,97075,5410,113150,10394,44652,81727,1534,78238,116291,14187,112295,78410,71214,57582,55601,25654,7413,90336,112010,84656,108520,26439,112770,27313,82033,107500,66433,107629,30036,97932,49290,17927,2513,8072,22263,13562,25403,39585,41672,39428,74984
15379,111997,108535,113440,111931,112013,45751,115533,110594,113195,34204,7867,70697,109186,97410,58334,18251,109680,29499,108540,68495,33487,23500,69043,77475,32694,84528,12139,55524,49323,51481,80696,85487,100179,103800,106859,115658,77541,55848,33934,23014,13735,51603,24477,48149,4946,88356,32624,37880,54838,50564
15389,108766,99251,1386,18191,73085,2217,56344,25775,98673,89428,56620,65836,41105,106764,63563,76040,21837,5766,93935,69455,62541,45755,49832,96765,1494,41416,40016,80695,85369,28616,113092,33233,24147,94713,50006,40766,66042,82656,55041,28224,54262,77943,22857,84903,81855,78343,71720,95277,32288,106213
15390,107570,12847,104777,42232,14094,84214,113312,111114,108530,93481,114201,107010,94922,59332,92829,25717,11585,7526,50540,75315,12096,104353,103515,85329,102784,107122,97101,71161,75824,109125,99705,7872,48794,28591,32545,109895,21798,7715,63446,62719,93591,106097,109854,102085,101875,103629,101486,73033,108059,103321
15422,44229,69936,78730,112419,93487,76988,96111,23830,32603,49337,38113,79866,13977,54048,107334,24757,110212,47626,8133,37153,26066,17785,63220,109677,51551,13480,95788,54715,34817,52986,70179,64488,83218,53049,55350,2424,5108,9830,14085,21100,21256,34675,46194,46277,18692,37494,100810,106778,101620,1465
15433,21474,13732,8509,57563,53472,95362,60680,35293,23495,54236,45671,99405,79189,88272,72660,76532,97527,14607,88383,80417,60272,73591,83399,69410,61191,109121,93141,74998,68625,90276,84570,91619,73919,79909,83874,56679,74529,82904,75381,19370,85069,93122,111089,20752,54028,85157,55313,64137,60378,105167
15434,103209,100198,107257,113652,107171,100189,107675,105076,100185,102952,101547,105075,100183,106049,102410,105956,110013,106528,99828,89165,74368,67586,108106,105675,112576,33759,98114,105153,103235,102429,42410,66428,16169,9326,42462,107102,113069,111786,54905,30603,116066,115458,102985,30345,41261,110329,25122,102126,115955,9672
15445,80134,6393,36097,57192,72417,21550,12818,15248,10066,69279,5854,86979,16165,34861,107745,84408,43084,101697,84023,70257,72565,65023,3097,65817,36743,66687,115006,70167,96064,99621,75558,62095,49540,73622,23237,33122,19752,85315,85167,97459,83041,92072,110724,108213,102155,98351,96584,76525,32143,31133
15478,32122,51545,73960,101784,14604,67621,52261,11031,94996,88638,67283,68340,14376,66884,56907,97299,93960,70777,66978,41865,25704,88811,85919,90726,64110,47778,62163,73176,19675,59893,69534,34648,68598,77441,59373,57545,68067,68875,6915,92961,98407,42865,9686,56555,107703,29527,67511,42442,44817,31125
15488,90705,67567,61979,91771,102708,62718,52254,94313,85359,68471,35250,49110,98027,68484,48567,97829,68704,32335,66620,50117,75263,46812,90978,27817,8235,49495,54485,65565,70395,73971,94230,90438,65533,49496,14910,68751,53008,112606,47652,93987,65885,7690,94189,56181,30923,49108,48562,48704,79156,65792
15489,78198,85624,29055,21405,102677,91658,72090,19233,86578,100648,82691,46018,28400,66336,60532,12939,18998,60371,88596,60613,71499,33021,113685,52922,89368,87904,78009,49732,40452,36286,36885,75332,53290,106755,53189,42242,73872,81213,20847,18346,3183,48128,76522,67996,54914,101921,108311,27020,32839,79641
15499,10174,73904,27164,38387,97631,15484,62776,14681,53926,87422,87336,69192,34724,53437,100029,54198,109657,46358,38821,52000,30129,56067,42035,68074,89985,106397,108354,111389,113719,16873,30355,30939,61405,63777,8105,88329,93475,68009,56112,62845,39704,106292,81678,75373,67393,15687,94850,95350,79503,42634
15510,25939,60487,97329,100330,5752,5753,73441,99678,60530,6180,5820,6673,51615,49990,112943,47417,103882,91085,21289,112959,29563,71360,8197,8625,62917,62483,19604,38095,85306,101507,19641,28546,108041,99884,112673,86564,109121,102619,111338,1091,14525,47918,39015,69094,74152,73468,38466,51107,51894,33001
15521,11312,18934,85145,4373,18832,16469,4907,81713,19088,65503,25906,97975,61019,43906,37572,60612,32066,48104,24268,35424,89823,63459,98293,7757,8661,16893,81292,59831,41316,24895,107049,22892,3297,8524,93572,83539,98141,85810,28868,4060,19565,42859,23380,102486,77844,52602,33793,74570,112901,91387
15522,76468,15927,9733,68803,33497,13002,60268,78614,15148,23184,2028,40368,67599,53214,16318,291,49215,43345,75601,42928,28399,2598,80725,58681,55564,28392,6317,16385,14974,91553,82905,18910,4106,18792,56542,1064,7048,25574,26624,27223,21830,70035,71485,77948,1333,22176,49605,4598,28269,97377
15544,114201,109233,111114,112489,103775,109635,114108,114055,111225,77095,88058,85292,8084,111024,94397,58824,116349,70627,88605,102082,116073,76943,89856,59665,82529,113569,100058,96587,19876,102457,87254,13735,110899,114310,110486,55529,116437,116713,113978,112981,96390,113925,110685,89018,99038,73908,98898,57900,105712,3164
15555,114201,111114,109125,114055,109233,78495,37702,42483,109635,61919,60165,103775,112489,110872,72872,69625,60160,56024,73490,103161,107650,96237,100058,102457,101835,105230,41903,101957,38860,85159,88900,27860,115162,26911,37991,63947,112802,113789,23,76358,70510,35762,83689,39850,109264,60349,113786,74015,37763,109620
15576,76009,110089,100931,105628,89749,99007,11654,35517,44344,40904,53387,75908,54282,96903,70063,56417,32614,30391,19544,109339,111217,106379,90691,84927,34897,2804,74222,56646,10338,39588,97841,13667,85649,113450,44105,2699,2503,106747,114869,4903,42351,79949,17395,4341,37460,45589,87664,59558,27269,76195
15587,33826,74037,36797,68497,5873,54913,68508,80126,43372,54966,59502,59270,17075,98059,2992,100429,20959,40299,4773,75103,104432,35976,41682,106245,3408,37662,55298,84039,76526,29915,31262,59233,89640,93041,10106,5039,56384,22906,65895,98297,36632,83629,28852,67909,97714,49262,46212,35174,26124,39507
15588,1694,1910,55618,25646,12940,68423,46746,47852,3611,75413,1465,86641,101043,91415,8639,79728,8770,10426,53583,15330,50708,1490,10987,1648,44491,103614,106096,89519,1351,6921,57610,34421,5249,11196,45722,101031,11293,35847,55720,37213,2439,50715,113007,17495,64444,17696,9229,106902,32439,107747
15620,65838,90501,68751,49758,95755,90516,78699,49803,108909,104746,66861,37513,3216,23856,48636,93384,39512,10492,97114,50635,49193,66855,84353,92683,68704,100826,67771,23328,48407,76748,75237,70585,63560,87002,102275,26736,4472,66856,15102,22605,49075,68132,5686,89497,75488,24013,90514,33187,8203,105273
15632,20463,61853,59780,113692,109380,26201,67377,14401,112465,39834,66013,76960,25346,114799,45618,50197,85773,99000,109382,14050,33623,57841,109885,8968,79744,108291,56075,10750,63279,116761,29515,8992,85913,56781,82274,11648,63347,48236,57960,62917,95195,19925,21325,72005,43797,32601,113116,108567,108427,12087
15676,58033,84340,93676,51164,66002,30871,50752,82338,23805,63944,94032,74762,16885,111426,93684,70890,95640,106162,81837,62807,39529,63550,41367,40033,32904,56171,108075,44596,44279,11371,90552,73757,90143,102059,97216,65181,49950,36958,21337,80091,31130,71135,51285,45397,86112,109332,61120,86574,61436,28533
15697,7057,7564,114666,21476,53353,37272,99342,46073,12069,50858,2802,49290,22206,79694,17707,19283,19094,3940,71777,79133,70437,115819,41194,67048,67266,10962,13893,76567,32060,95155,4764,70266,76356,67487,92394,7488,36029,57854,9414,14085,26652,39250,41153,85988,109651,18545,113039,107588,90796,112492
15698,113775,23029,7677,46127,116,114201,2763,111114,109636,109770,106791,109635,103413,114108,109233,114055,101889,92682,103835,32409,857,88511,75863,85840,15280,96640,109125,98353,114495,105967,58618,4841,77837,81572,98906,73775,105962,106202,101475,109637,109587,109589,91570,109582,103320,109064,645,47829,62904,74439
15708,107677,82371,35145,58061,56379,53012,88484,97541,37173,53849,5669,28859,67089,79156,19072,75783,5194,35787,22785,20243,12996,13927,1139,18577,33966,67125,106956,100532,36568,15197,3546,63847,39581,6308,58810,78269,13625,5079,19713,14347,106582,15982,104769,65911,107112,114396,109717,101057,72270,34489
15719,89041,20305,89787,47332,23885,19802,96923,24697,32246,77211,74119,12128,36814,20700,34351,30969,95091,29331,92703,19605,91706,108787,90784,4034,4046,78123,15050,4992,71510,76570,33463,29010,63563,25137,2553,8081,14810,13652,80091,45263,1760,93133,96142,35693,59980,63684,80183,65547,45143,8551
